type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
status	post_user_112463368812803	112463368812803_1182113435181119	https://www.facebook.com/112463368812803/posts/1182113435181119	I would like to say a massive thank you to the two ladies at your Hemsworth store this morning (unfortunatley didnt get there names) my little boy started feeling unwell and vomiting. The staff couldnt have helped anymore provided my little boy with clean clothes  wipes everything we needed. Offered first aid help and tried to calm my little boy down due to him being upset. X					2016-09-10T12:07:21+0000	1473509241	2016-09-10 14:07:21	11	12	11	4	27	12	6	6	6	0	11	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1182102605182202	https://www.facebook.com/112463368812803/posts/1182102605182202	Here I am. At work just tucked into my wrap and there s no sweet chilli. I m curious how you can sell a  Tesco sweet chilli chicken  no mayo wrap  it s dry. Too dry as I d chosen the  no mayo  variety.					2016-09-10T11:51:15+0000	1473508275	2016-09-10 13:51:15	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153857603922197	https://www.facebook.com/112463368812803/posts/10153857603922197	Rotten carrots in Tesco Perivale AGAIN this morning   come on Tesco pull your socks up for goodness sake!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14333086_10153857603922197_1165775980245892452_n.jpg?oh=7aacff9c46f623ff278cd76fcf865a28&oe=591887C8	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14333086_10153857603922197_1165775980245892452_n.jpg?oh=eee5a55361000264ce600c64dafa91cf&oe=58DD74BC	https://www.facebook.com/photo.php?fbid=10153857603922197&set=o.112463368812803&type=3	facebook.com	2016-09-10T11:35:41+0000	1473507341	2016-09-10 13:35:41	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153868127128302	https://www.facebook.com/112463368812803/posts/10153868127128302	Brilliant Idea Tesco #healthyeating	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14224971_10153868127128302_7492912556561931932_n.jpg?oh=de392acfcae58eb2661771fb3e1bfc48&oe=58E6EA69	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14224971_10153868127128302_7492912556561931932_n.jpg?oh=38647ab2f8dc915ab4d6b4dc5d6b552c&oe=58ED6564	https://www.facebook.com/photo.php?fbid=10153868127128302&set=o.112463368812803&type=3	facebook.com	2016-09-10T11:34:24+0000	1473507264	2016-09-10 13:34:24	3	3	3	0	6	3	2	1	2	0	3	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1154905294602031	https://www.facebook.com/112463368812803/posts/1154905294602031	Tesco what happens to the dummy phones when they are no longer for sale? My boys love playing with them & would love some to play with and take to nursery :)	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14237663_1154905294602031_2091773446012898800_n.jpg?oh=3ac47a13fc81d2cd139e854872ee25b0&oe=58DC0E5C	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14237663_1154905294602031_2091773446012898800_n.jpg?oh=f1bd7ba933fc26fbd2de141c2f337328&oe=58D63820	https://www.facebook.com/photo.php?fbid=1154905294602031&set=o.112463368812803&type=3	facebook.com	2016-09-10T11:24:23+0000	1473506663	2016-09-10 13:24:23	0	10	0	0	10	9	1	8	3	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1182086125183850	https://www.facebook.com/112463368812803/posts/1182086125183850	#shareyourbreak					2016-09-10T11:15:25+0000	1473506125	2016-09-10 13:15:25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154136154248172	https://www.facebook.com/112463368812803/posts/10154136154248172	Thanks Tesco Great Dunmow for letting us collect on behalf of Essex Air Ambulance today!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14292314_10154136154248172_4513329550492147621_n.jpg?oh=d69b0b41e16d5e7279cd9ee313ea0a2b&oe=58D97910	https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/14292314_10154136154248172_4513329550492147621_n.jpg?oh=6cc082a375642435a8bca03ae943d7e9&oe=58DD1F64	https://www.facebook.com/photo.php?fbid=10154136154248172&set=o.112463368812803&type=3	facebook.com	2016-09-10T11:04:28+0000	1473505468	2016-09-10 13:04:28	3	1	3	0	4	1	1	0	1	0	3	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153993698304576	https://www.facebook.com/112463368812803/posts/10153993698304576	So disappointed and angry and annoyed with tesco !  Last night I had a gum bleed and still sore because of a piece of bone was in the Tesco southern fried chicken straws !!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14264226_10153993698304576_5485811477254865520_n.jpg?oh=96478239043f26d8ee3865ad6f09ee32&oe=58E1D2AF	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14264226_10153993698304576_5485811477254865520_n.jpg?oh=576ad20f275e1515d3b5eb8f95179bb0&oe=5921CAA2	https://www.facebook.com/photo.php?fbid=10153993698304576&set=o.112463368812803&type=3	facebook.com	2016-09-10T10:46:58+0000	1473504418	2016-09-10 12:46:58	0	2	0	0	2	2	2	0	1	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1182072598518536	https://www.facebook.com/112463368812803/posts/1182072598518536	I recently bought some of the  improved  Free From Digestive Biscuits and I must say they are disgusting. Please put the recipe back as they were a firm favourite of mine but now they are just not nice at all 😔					2016-09-10T10:43:24+0000	1473504204	2016-09-10 12:43:24	0	3	0	0	3	3	2	1	1	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1182068515185611	https://www.facebook.com/112463368812803/posts/1182068515185611	hi i want to get some blackpool pleasure beach vouchers for may next year  can I order them yet or do I need to wait?					2016-09-10T10:33:58+0000	1473503638	2016-09-10 12:33:58	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_864657953671486	https://www.facebook.com/112463368812803/posts/864657953671486	I ve been always been impressed with the range of vegetarian and vegan food in Selby Tesco. Previous to the current store changes there were two freezers of vegetarian products. This is the current state of the vegetarian freezer in Selby Tesco. I was disappointed that meat products from the  free from  range were mixed in with the vegetarian products. Many of my favourite vegetarian frozen products were also not available. I would like to see the previous range resorted and meat products removed from the vegetarian section.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14225410_864657953671486_107235676153684073_n.jpg?oh=03e40e7c7a078548efafcbba1f15c997&oe=58E8F103	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14225410_864657953671486_107235676153684073_n.jpg?oh=4f517a4592c156deecfda0b2e2c7eb2e&oe=58EB7EF4	https://www.facebook.com/photo.php?fbid=864657953671486&set=o.112463368812803&type=3	facebook.com	2016-09-10T10:23:48+0000	1473503028	2016-09-10 12:23:48	2	12	2	2	16	10	7	3	18	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1182053115187151	https://www.facebook.com/112463368812803/posts/1182053115187151	Good morning I need your help please. I have enclosed several pictures of a recent purchase I made from yourselves of a packet of replacement car bulbs. At first I though all was well  until I noticed the light did not last very long so I went to investigate the problem and to my dismay I have found the following problem. A broken light bulb that has melted to the side of the light connector resulting in the fact that I m not able to simply replace the bulb but indeed the whole light and connector. This is not a simple procedure. The main issue I have with this is that I have my MOT Tuesday 13th of September and due to the faulty light I know I will fail the mot test. I work 12 hour shifts and as such I cannot replace the faulty light before then as I am working between now and then. Further more for me to pass the car through the mot test I will have to pay a substantial amount more to replace the whole fitting as dealership costs are considerably more than a local garage would charge but I always have all of my car services and mot s carried out in my local Nissan dealership to guarantee genuine parts etc Thai couples with the fact that I m working so I don t have the time to get to a garage to replace the whole thing.  I sincerely hope that you can help me in this situation as I have bought a product from Tesco that subsequently will end up costing me quite a bit more in replacement fees!  Yours hopefully   Lee Phillips					2016-09-10T09:59:24+0000	1473501564	2016-09-10 11:59:24	0	6	0	0	6	6	3	3	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154098978398043	https://www.facebook.com/112463368812803/posts/10154098978398043	Thank you for my tasty free fruit today so my mummy could shop 😊	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14265094_10154098978398043_8035530219169348674_n.jpg?oh=c03c40944f336d6f048cccde2cf4d10b&oe=58DC1196	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14265094_10154098978398043_8035530219169348674_n.jpg?oh=c1596e20de349fca88ec9954c675fe65&oe=591B5C9B	https://www.facebook.com/photo.php?fbid=10154098978398043&set=o.112463368812803&type=3	facebook.com	2016-09-10T09:56:35+0000	1473501395	2016-09-10 11:56:35	8	1	10	0	11	1	1	0	1	0	7	2	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_840665529402214	https://www.facebook.com/112463368812803/posts/840665529402214	When I purchased this mixer I put the price and date on the box out of curiosity   11 years later and I use it often! Well done Tesco can t fault it 🎂👍	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14265043_840665529402214_8299960009470791573_n.jpg?oh=a18745db6a36fa44ada2f8af8e834201&oe=58DF8DF8	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14265043_840665529402214_8299960009470791573_n.jpg?oh=dc6af77205d3018276007a67fbe6b511&oe=58E3AA07	https://www.facebook.com/photo.php?fbid=840665529402214&set=o.112463368812803&type=3	facebook.com	2016-09-10T09:50:01+0000	1473501001	2016-09-10 11:50:01	1	2	1	0	3	2	2	0	1	0	1	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157420220795704	https://www.facebook.com/112463368812803/posts/10157420220795704	In a bid to eat healthier as a family  my son asked me to buy him some strawberries. These were purchased late Thursday afternoon  & they were rotten by the next day. I know fruit can go off quickly  but if I knew they were going to go off so quickly  I would of saved some money & bought them cheaper at the market. I know to some £2 isn t a lot  but were on a budget  & I would of thought they would last slightly longer as they came from a supermarket. Every penny counts for us. Its hard to buy a range of delicious fruits on a budget  I can see why families opt for cheap value biscuits  as they re half the price & last longer. I now have a disappointed son as he wanted these for breakfast.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14330041_10157420220795704_889324132532173805_n.jpg?oh=df0d274529993b8c0517e8fe170e12cf&oe=59196525	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14330041_10157420220795704_889324132532173805_n.jpg?oh=32bc7eabd3b72013918ec1e2717a0426&oe=58E6E630	https://www.facebook.com/photo.php?fbid=10157420220795704&set=o.112463368812803&type=3	facebook.com	2016-09-10T09:45:20+0000	1473500720	2016-09-10 11:45:20	0	2	2	0	4	2	2	0	0	0	0	0	1	0	0	1	0
status	post_user_112463368812803	112463368812803_1182041695188293	https://www.facebook.com/112463368812803/posts/1182041695188293	The issue I m having doesn t directly relate to the online website. The problem I m having is I purchased a cooker online with an electric cooker connection  the engineer couldn t fit it which was fine I didn t have a problem with that  I rang up to say they hadn t fitted it and was promised a refund in 3-5 working days. Fine no problem 5 days later I ring back to ask why I hadn t received my refund and was told it hadn t been authorised by a Team Support! So at this point I m annoyed but accept the fact I have to wait another 3-5 working days to receive my refund. At this point I m angry but OK   however I then receive an email to say that my refund is due and I m receiving £53.95... when I payed £59.95  now my blood is boiling I phone back a third time... THIRD time?!? This is ridiculous to speak to Colin who resolved my problem  Colin was brilliant I commend him however I m severely annoyed at the lack of skills your previous employees have for dealing with me! Utterly unimpressed.					2016-09-10T09:31:42+0000	1473499902	2016-09-10 11:31:42	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154501366087328	https://www.facebook.com/112463368812803/posts/10154501366087328	My daughter is a real little fruit bat. So I thought nothing of her raiding the fridge and grabbing the punnet of raspberries.  She rinsed them under the tap and started munching away. She was most concerned when she found this little guy in the raspberry she was about to pop into her mouth. However   she is even more distraught by the fact that i chucked the remaining raspberries in the bin!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14232991_10154501366087328_3254311633465397882_n.jpg?oh=dc4b2a4753fa31f3dae7354bb3be09cd&oe=58DCD860	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14232991_10154501366087328_3254311633465397882_n.jpg?oh=dcc39b96e48d925803870e94b6b47bb1&oe=58DD5B6D	https://www.facebook.com/photo.php?fbid=10154501366087328&set=o.112463368812803&type=3	facebook.com	2016-09-10T09:22:43+0000	1473499363	2016-09-10 11:22:43	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1182025201856609	https://www.facebook.com/112463368812803/posts/1182025201856609	Hi Tesco    My partner first contacted you on 18th August to let you know that the Thomas the Tank bedding we had bought had a dirty footprint on it. We were advised by the person on the phone that we would get a £10 voucher in the post to cover the cost (at that time the bedding had £4 off). Since that time we have been in contact with you three times and each time have been told it has been processed or asked once again where to send it to. Please could You Let me know what it happening with this as we still haven t received anything.  Many thanks					2016-09-10T09:07:54+0000	1473498474	2016-09-10 11:07:54	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153655600791673	https://www.facebook.com/112463368812803/posts/10153655600791673	Very huge thank you to the management and staff at Tesco Barry superstore  they kindly returned this monster home to my son after he left it in store on our way back from Cardiff airport. By the time we realised we had left him we were already home 2 hours away. I have one very happy little boy. 😄	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14264855_10153655600791673_692662534925404037_n.jpg?oh=3877b640d8cba1645163aebe9a1ceead&oe=591DA0F1	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14264855_10153655600791673_692662534925404037_n.jpg?oh=c1b98786bf212f396e25d6c6f1c9823d&oe=58DEE6E4	https://www.facebook.com/photo.php?fbid=10153655600791673&set=o.112463368812803&type=3	facebook.com	2016-09-10T09:07:07+0000	1473498427	2016-09-10 11:07:07	19	3	20	0	23	2	2	0	1	0	17	1	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1182009115191551	https://www.facebook.com/112463368812803/posts/1182009115191551	Please can you educate your stores on the etiquette of red wine  specifically as part of your£10 meal deal? I understand that the food and drink for the deal are supplied  as one   but please please please don t chill the red wine. Especially at Express stores  where this seems to be a particular oversight  such meals are often bought for immediate consumption  and short of sticking the Malbec into the microwave to warm it up from near freezing  what is one to do..? Have mentioned it to store staff a few times but just get blank looks  so obviously needs some guidance from higher up!					2016-09-10T08:41:46+0000	1473496906	2016-09-10 10:41:46	0	6	0	0	6	5	1	4	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10100579545650512	https://www.facebook.com/112463368812803/posts/10100579545650512	Bought these grapes on the 7th... The use by date is the 11th unable to get back into store please advise! This is awful!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14264230_10100579545650512_7320694584512808205_n.jpg?oh=2508d1396ff82097272acc688bc4fd53&oe=58ED99EA	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14264230_10100579545650512_7320694584512808205_n.jpg?oh=2a1ad63670188373e69f828d3e20765b&oe=58E906E7	https://www.facebook.com/photo.php?fbid=10100579545650512&set=o.112463368812803&type=3	facebook.com	2016-09-10T08:39:29+0000	1473496769	2016-09-10 10:39:29	1	4	1	0	5	4	4	0	1	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1181996115192851	https://www.facebook.com/112463368812803/posts/1181996115192851	I bought a jumper on Sunday last week. I put it in the wash this morning on a 40 degree wash inside out  as instructed on the label.  Just took it out to hang it up and it s almost falling apart and become almost shrunken and quite stringy rather than the nice soft thick wool effect it had. I m trying to find out if I can get my money back as it will be unwearable even if I can fix the holes and if the washing instructions are incorrect? Everything else in this load of washing was fine  this was the only item that appeared damaged so I m thinking it isn t a problem with my washing machine. Thank you.					2016-09-10T08:10:20+0000	1473495020	2016-09-10 10:10:20	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153722591121581	https://www.facebook.com/112463368812803/posts/10153722591121581	Love what your Commercial Street express has done with the place. This is 8:30am on a Saturday morning  and this is not the worst of it. Staff are there  just ignoring the issue.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14237700_10153722591121581_1469088371826900149_n.jpg?oh=98023b9430133fa1bae0db08a351a4d2&oe=591D627C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14237700_10153722591121581_1469088371826900149_n.jpg?oh=eb8ff8f20a2d3b3a72f5290460ec9f5c&oe=58DA2A71	https://www.facebook.com/photo.php?fbid=10153722591121581&set=o.112463368812803&type=3	facebook.com	2016-09-10T07:44:09+0000	1473493449	2016-09-10 09:44:09	1	2	1	0	3	2	2	0	0	0	1	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154444169398419	https://www.facebook.com/112463368812803/posts/10154444169398419	So I m doing a charity party today ...I order 30 coconuts from tesco a week ago....last night some coconuts turned up...the night before. You would of thought a big chain such as tesco can get 30 coconuts in a week...no...15 turn up! And 15 only...and they are out of date! Really not on. I didn t shop at tesco before and most certainly won t again!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14292456_10154444169398419_7687273862546741072_n.jpg?oh=fcb5fdf31d45afa226899ce681241afc&oe=591A46DB	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14292456_10154444169398419_7687273862546741072_n.jpg?oh=49b3e4cacfc626292b4822e76a267ef8&oe=58E196D6	https://www.facebook.com/photo.php?fbid=10154444169398419&set=o.112463368812803&type=3	facebook.com	2016-09-10T07:29:04+0000	1473492544	2016-09-10 09:29:04	4	3	4	1	8	3	2	1	1	0	4	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1181965038529292	https://www.facebook.com/112463368812803/posts/1181965038529292	Is it true you won t be doing the boost at Xmas this year???					2016-09-10T07:13:00+0000	1473491580	2016-09-10 09:13:00	0	4	0	0	4	4	3	1	2	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154506055108594	https://www.facebook.com/112463368812803/posts/10154506055108594	According to your self checkout machines  this bamboo cutlery tray is a  restricted item   and needs staff approval for me to buy it. What am I going to do? Bash someone over the head with it? ;-)	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14333070_10154506055108594_2405357547553712379_n.jpg?oh=31ab1d2f2324448da6ac7037a10d723d&oe=59247B64	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14333070_10154506055108594_2405357547553712379_n.jpg?oh=aca79ed1cf87e6fb29ed37bbb01c5492&oe=59237869	https://www.facebook.com/photo.php?fbid=10154506055108594&set=o.112463368812803&type=3	facebook.com	2016-09-10T07:11:04+0000	1473491464	2016-09-10 09:11:04	8	8	9	0	17	7	4	3	0	0	8	0	0	1	0	0	0
photo	post_user_112463368812803	112463368812803_10153857647620222	https://www.facebook.com/112463368812803/posts/10153857647620222	Went to tesco (oldham) yesterday with my two year old and 8 month old and what a surprise the fastening belt is BROKE! there s only 4 trolleys that have double seats at this store  one of which the back of the seat was broke  so this was the alternative  little did I know the belt was like this. It s a joke!! Even the baby trolleys the fastenings are broke which is even more of risk of your baby falling out. Trolleys need checking especially when there suppose to help keep your children safe!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14292385_10153857647620222_5799672148922969017_n.jpg?oh=787b9b906a8ec51f90e8ebd0e46211dd&oe=58E65D3F	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14292385_10153857647620222_5799672148922969017_n.jpg?oh=bd66c51bd508e9e8b00fba12f95a4f87&oe=59200132	https://www.facebook.com/photo.php?fbid=10153857647620222&set=o.112463368812803&type=3	facebook.com	2016-09-10T06:42:35+0000	1473489755	2016-09-10 08:42:35	3	3	4	0	7	3	2	1	2	0	2	0	0	0	0	1	0
status	post_user_112463368812803	112463368812803_1181936041865525	https://www.facebook.com/112463368812803/posts/1181936041865525	Hi Tesco l have been buying your ecig vap blue menthol at your store for £4.99. In the co op it is only £2.99 that is a big mark up lve been buying it from you store for some time not no more could you check this price as l may think you have  an error on your scan bar code.					2016-09-10T06:23:12+0000	1473488592	2016-09-10 08:23:12	0	3	0	0	3	3	1	2	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1181898285202634	https://www.facebook.com/112463368812803/posts/1181898285202634	Tesco Kingston Milton Keynes - The last thing a mum wants on a school day morning whilst getting their child s lunch box ready is mouldy bread! The bread in question which I bought the day before was of course Tesco s  finest  white cob loaf found on the regular bread isle. I didn t think I had to check the best before date before buying as I was planning to use the said loaf for sandwiches the next morning. Well was I wrong  after finding the mould I checked the best before date and it was 8/9/16 which was the day I bought the loaf! Given the amount of mould I would say the mould didn t happen overnight and was mouldy when I bought it. Feeling rather disgusted and wondering how many people bought a loaf from the same shelf and ate Tesco s  finest  mouldy bread..					2016-09-10T05:21:59+0000	1473484919	2016-09-10 07:21:59	0	5	0	0	5	5	2	3	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154582018809759	https://www.facebook.com/112463368812803/posts/10154582018809759	Dear Tesco   I ve been having an ongoing issue with Tesco Malaysia delivery service since early August (which actually started way back last year) and to date  after the last conversation on 19/8  I have yet to receive my MYR50 voucher and apology letter as compensation.  It seems that Tesco Malaysia do not care about their customers and their page won t allow for public post such as yourself. I have dropped then a private message but I doubt that they would respond.  I am extremely disappointed with the level of service.   Disappointed customer.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14291813_10154582018809759_7172392406605959380_n.jpg?oh=1a67bb5628a5f486c574b49ccf6a0f1f&oe=58E45B6B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14291813_10154582018809759_7172392406605959380_n.jpg?oh=d0419b544db9098252d3215c1334d5bf&oe=58E18566	https://www.facebook.com/photo.php?fbid=10154582018809759&set=o.112463368812803&type=3	facebook.com	2016-09-10T05:17:09+0000	1473484629	2016-09-10 07:17:09	3	3	3	0	6	3	1	2	1	0	3	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1181698771889252	https://www.facebook.com/112463368812803/posts/1181698771889252	Switched some time ago to one of your competitors for home delivery as there were just so many issues using TESCO.  Decided to give you another chance to redeem yourselves only to find tonight you still send fresh items with less than a few hours before expiry date.  Serious training gap or is it that you really don t care?  You ve lost me  probably permanently.					2016-09-09T23:27:30+0000	1473463650	2016-09-10 01:27:30	1	3	1	0	4	3	1	2	0	0	1	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1181698601889269	https://www.facebook.com/112463368812803/posts/1181698601889269	Tesco Extra Bedworth - the idea of free fruit for the kids while adults are doing shopping is great at least we get 2 mins of peace and kids getting healthy snack! Also credit to you is your staff  especially the self service checkout  always helpful and friendly. These are the simple things to keep customer happy!👍👏👌 P.S. Don t start changing the layout of the shelving  it s one reason I hate the refurbished stores cause whoever designed them has never done shopping themselves  it s perfect the way it is do not overdo things invest more in your brilliant staff and not in fancy pointless useless annoying shelves!					2016-09-09T23:27:01+0000	1473463621	2016-09-10 01:27:01	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1181689795223483	https://www.facebook.com/112463368812803/posts/1181689795223483	Closing the only 24 hour supermarket in the area. You ve just lost me as a customer. Back to driving a bit further away to Asda.					2016-09-09T23:07:13+0000	1473462433	2016-09-10 01:07:13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1181681571890972	https://www.facebook.com/112463368812803/posts/1181681571890972	On behalf of Denny Avenue Waltham Abbey in ESSEX EN9. Thank you TESCO for keeping us promptly informed via letter of the sad situation of the diseased  trees at the end of our gardens at no s 1-18.. We look forward to them being replaced .. xx					2016-09-09T22:48:58+0000	1473461338	2016-09-10 00:48:58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1181677878558008	https://www.facebook.com/112463368812803/posts/1181677878558008	Hi I ve just been to one of your tesco extra stores in Westwood Chadderton Oldham at 9.30pm went round with a trolley to get to the checkouts to find nobody on checkouts only self service so asked a member of staff if there was any chance you could open a checkout to be told no there is only self service so had the task of putting £116 worth of shopping through a self service while the member of staff just stood and watched with no help whatsoever! Have you tried putting £116 worth of shopping through a self service till? Yeah I think you can imagine what it was like  Fuming wasnt the word. So we managed to put the shopping through to then get my privilege card out for it to say staff discount not aloud...asked the same member of staff to please help his name was Ekram to try my card again and again which didn t change anything for him to then just shrug his shoulders at us and go help somebody else and ignore us so i said is there nothing you can do? Do I not get my discount then? for him to reply  Erm no sorry  and just walked away!! Absolutely disgusted with the whole experience and customer service I received and I work for One stop stores who are part of tesco so Iam even more annoyed as being a customer and  part of the tesco family I feel really let down as I would never have treated a customer like that at all especially if they spent nearly £120. He could see we was struggling and didn t seem bothered or interested and to not give me my discount which worked out at £11 which Iam entitled to just left me feeling stupid and embarrassed the way he handled it and to not shout a manager over or someone who could help....I will be contacting customer services tomorrow to make a complaint about this person to say he is representing tesco I would not want him working for me  no people skills at all and to dismiss us and help someone else in the middle of helping us and then come back to his post and just stand there and pretend we wasn t there was shocking. Anyway I expect a reply and some kind of apology and I will not be returning to that store again.					2016-09-09T22:42:12+0000	1473460932	2016-09-10 00:42:12	0	7	0	0	7	7	3	4	5	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154558167677915	https://www.facebook.com/112463368812803/posts/10154558167677915	Opened these today after buying them from your Moulsham Street  Chelmsford store.  There was a slug inside.  Disgusting!  😷	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14225455_10154558167677915_1512045405568670960_n.jpg?oh=47ba2a669ca8c458ee7cc6ddf461a050&oe=591DBC06	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14225455_10154558167677915_1512045405568670960_n.jpg?oh=091544c06a1248331743b2cc8c6543e0&oe=58EC8B0B	https://www.facebook.com/photo.php?fbid=10154558167677915&set=o.112463368812803&type=3	facebook.com	2016-09-09T21:57:13+0000	1473458233	2016-09-09 23:57:13	2	11	10	0	21	10	5	5	1	0	2	0	6	0	0	2	0
status	post_user_112463368812803	112463368812803_1181654455227017	https://www.facebook.com/112463368812803/posts/1181654455227017	I am furious with your Norham Road store in North Shields!  I came to shop just before 5pm with my two children and was greeted by a lady doing an Oreo s promotion.  She told my children to buy some Oreo s and they would get a gift bag with new Oreo flavours to try.  We went and purchased some regular Oreo s and the kids were quite excited about it.  Now this is a little thing  but to my kids it meant the world.  So we went shopping for roughly ten minutes and came back to where the lady was only to find she had packed up and left!  Why on earth would she not have the common decency to tell us if she was about to finish or go on a break?  Why did she feel it was OK to let two children down over something so trivial?  I wouldn t be so offended and upset had she explained she was due to finish  but she didn t and as such I left with two upset and angry children.  Thanks VERY much!					2016-09-09T21:56:55+0000	1473458215	2016-09-09 23:56:55	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	1	0
status	post_user_112463368812803	112463368812803_1181653315227131	https://www.facebook.com/112463368812803/posts/1181653315227131	Just wanted to say  thanks  to all those people including staff that turned their backs and ignored us when my 8 year old was having an epileptic seizure on the floor in Tesco Colinton  Edinburgh on Tuesday night. Whilst we didn t want a fuss  just a check that we were OK would have been reassuring. He wasn t being naughty  he lives with a chronic condition. He has now been admitted to hospital. I don t think we will be shopping at Tesco in future.					2016-09-09T21:54:11+0000	1473458051	2016-09-09 23:54:11	0	8	1	0	9	6	3	3	3	0	0	0	0	0	1	0	0
